Unnamed: 0,UID,cloudProdID,productID,shortID,colorNum,title,subtitle,category,type,currency,fullPrice,currentPrice,sale,TopColor,channel,short_description,rating,customizable,ExtendedSizing,inStock,ComingSoon,BestSeller,Excluded,GiftCard,Jersey,Launch,MemberExclusive,NBA,NFL,Sustainable,label,prebuildId,prod_url,color-ID,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,color-Label,color-Image-url
134,297f3fc9-f6ae-5036-bbb4-cb88b2843955d947571f-8993-5642-853d-c53bab5abf28,297f3fc9-f6ae-5036-bbb4-cb88b2843955,e3ecef1a-df2c-46d5-9c74-6f45cf8bd773,6f45cf8bd773,6,Nike Vaporfly 3,Women's Road Racing Shoes,running,FOOTWEAR,USD,260,260.0,False,Volt/Scream Green/Barely Volt/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Catch ‘em if you can. Giving you race-day speed to conquer any distance, the Nike Vaporfly 3 is made for the chasers, the racers, the elevated pacers who can’t turn down the thrill of the pursuit. We reworked the leader of the super shoe pack and tuned the engine underneath to help you chase personal bests from a 10K to marathon. From elite runners to those new to racing, this versatile road-racing workhorse is for those who see speed as a gateway to more miles and more seemingly uncatchable highs.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vaporfly-3-womens-road-racing-shoes-4jJ4vQ/DV4130-700,d947571f-8993-5642-853d-c53bab5abf28,Black/Black/Oatmeal/Metallic Gold Grain,260,260.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ade9cf53-9ac6-4842-9e7c-c2f6dca83a68/image.jpg"
135,7bde1bad-14de-5e16-ac55-fc200aaf07597bde1bad-14de-5e16-ac55-fc200aaf0759,7bde1bad-14de-5e16-ac55-fc200aaf0759,1e9513c0-7273-4621-8afe-7b3a2690184a,7b3a2690184a,1,Nike Journey Run,Men's Road Running Shoes,running,FOOTWEAR,USD,90,90.0,False,Summit White/Glacier Blue/Barely Volt/Deep Royal Blue,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Enjoy every step, route and jaunt in the Nike Journey Run. It’ll have you striding and smiling on punishing pavements, thanks to extra-high foam stacks supersoft ComfiRide cushioning. It's so comfortable that you'll already be looking forward to lacing 'em up again.",5.0,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/journey-run-mens-road-running-shoes-Qg3sJk/FN0228-101,7bde1bad-14de-5e16-ac55-fc200aaf0759,Summit White/Glacier Blue/Barely Volt/Deep Royal Blue,90,90.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/e68852d8-0f8a-4364-b61c-2b44e7cf71f6/image.jpg"
136,7bde1bad-14de-5e16-ac55-fc200aaf07596020b287-c3a1-50ac-ae2c-3cbd920f6b25,7bde1bad-14de-5e16-ac55-fc200aaf0759,1e9513c0-7273-4621-8afe-7b3a2690184a,7b3a2690184a,2,Nike Journey Run,Men's Road Running Shoes,running,FOOTWEAR,USD,90,90.0,False,Summit White/Glacier Blue/Barely Volt/Deep Royal Blue,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Enjoy every step, route and jaunt in the Nike Journey Run. It’ll have you striding and smiling on punishing pavements, thanks to extra-high foam stacks supersoft ComfiRide cushioning. It's so comfortable that you'll already be looking forward to lacing 'em up again.",5.0,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/journey-run-mens-road-running-shoes-Qg3sJk/FN0228-101,6020b287-c3a1-50ac-ae2c-3cbd920f6b25,Barely Volt/Volt/White/Black,90,90.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/75bc7c02-f18c-43d3-9456-2d00bb6d5e30/image.jpg"
137,7bde1bad-14de-5e16-ac55-fc200aaf0759c872a08a-b735-5b43-8681-3f3257076423,7bde1bad-14de-5e16-ac55-fc200aaf0759,1e9513c0-7273-4621-8afe-7b3a2690184a,7b3a2690184a,3,Nike Journey Run,Men's Road Running Shoes,running,FOOTWEAR,USD,90,90.0,False,Summit White/Glacier Blue/Barely Volt/Deep Royal Blue,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Enjoy every step, route and jaunt in the Nike Journey Run. It’ll have you striding and smiling on punishing pavements, thanks to extra-high foam stacks supersoft ComfiRide cushioning. It's so comfortable that you'll already be looking forward to lacing 'em up again.",5.0,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/journey-run-mens-road-running-shoes-Qg3sJk/FN0228-101,c872a08a-b735-5b43-8681-3f3257076423,Sail/Total Orange/Burnt Sunrise/Thunder Blue,90,90.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/e1219874-021e-4152-9440-5c32914e485d/image.jpg"
138,7bde1bad-14de-5e16-ac55-fc200aaf0759db670d67-03aa-5d60-9aa7-9d0b41c5fafb,7bde1bad-14de-5e16-ac55-fc200aaf0759,1e9513c0-7273-4621-8afe-7b3a2690184a,7b3a2690184a,4,Nike Journey Run,Men's Road Running Shoes,running,FOOTWEAR,USD,90,90.0,False,Summit White/Glacier Blue/Barely Volt/Deep Royal Blue,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Enjoy every step, route and jaunt in the Nike Journey Run. It’ll have you striding and smiling on punishing pavements, thanks to extra-high foam stacks supersoft ComfiRide cushioning. It's so comfortable that you'll already be looking forward to lacing 'em up again.",5.0,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/journey-run-mens-road-running-shoes-Qg3sJk/FN0228-101,db670d67-03aa-5d60-9aa7-9d0b41c5fafb,White/Fire Red/Cement Grey/Black,90,90.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/8f8ca525-0790-4d90-a069-5271abd3f744/image.jpg"
139,7bde1bad-14de-5e16-ac55-fc200aaf0759138c07c7-ce72-5085-a09b-3d171b0e9c88,7bde1bad-14de-5e16-ac55-fc200aaf0759,1e9513c0-7273-4621-8afe-7b3a2690184a,7b3a2690184a,5,Nike Journey Run,Men's Road Running Shoes,running,FOOTWEAR,USD,90,90.0,False,Summit White/Glacier Blue/Barely Volt/Deep Royal Blue,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Enjoy every step, route and jaunt in the Nike Journey Run. It’ll have you striding and smiling on punishing pavements, thanks to extra-high foam stacks supersoft ComfiRide cushioning. It's so comfortable that you'll already be looking forward to lacing 'em up again.",5.0,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/journey-run-mens-road-running-shoes-Qg3sJk/FN0228-101,138c07c7-ce72-5085-a09b-3d171b0e9c88,Black/Anthracite/White,90,90.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/202a7dc4-eae7-4e5c-bd7b-92c903f30368/image.jpg"
140,fcfb453f-e565-52ea-9272-81304755db09fcfb453f-e565-52ea-9272-81304755db09,fcfb453f-e565-52ea-9272-81304755db09,fc6fd9f0-f487-4841-bdf9-e9801cb01a7e,e9801cb01a7e,1,Nike Air Zoom Infinity Tour NRG,Golf Shoes,golf,FOOTWEAR,USD,190,190.0,False,Light Iron Ore/Sail/Khaki/Baroque Brown,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","There’s just something about the crack of an old-school wood club or the smell of a fresh pour after 18 holes. This special edition Infinity Tour has barrel-aged bourbon browns and smoked streaks of razor-sharp oranges that nod to Kentucky. A wood grain graphic on the Swoosh logo and a tree trunk-inspired outsole highlight a design rooted in tradition and timber. And you still get the updates from the previous Infinity Tour: increased overall volume, added energy transfer through your swing and traction in key areas to help reduce slipping.",0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,JUST_IN,,https://www.nike.com/t/air-zoom-infinity-tour-nrg-golf-shoes-QB9QLd/FN6845-001,fcfb453f-e565-52ea-9272-81304755db09,Light Iron Ore/Sail/Khaki/Baroque Brown,190,190.0,False,False,True,True,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/8824a2ee-103f-4ed3-9104-eef164b67278/image.jpg"
141,9b79c30d-4615-50af-bf3f-e20cd8e6096e9b79c30d-4615-50af-bf3f-e20cd8e6096e,9b79c30d-4615-50af-bf3f-e20cd8e6096e,7e37a923-3178-4f4e-a822-dd9626fbd5b1,dd9626fbd5b1,1,Nike Air Pegasus '89 G NRG,Golf Shoes,golf,FOOTWEAR,USD,140,140.0,False,Light Iron Ore/Khaki/Monarch/Baroque Brown,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","There’s just something about the crack of an old-school wood club or the smell of a fresh pour after 18 holes. This special edition Victory Tour 3 has barrel-aged bourbon browns and smoked streaks of razor-sharp oranges that nod to Kentucky. A wood grain graphic on the Swoosh logo and a tree trunk-inspired outsole highlight a design rooted in tradition and timber. And, of course, you still get our game-breaking golf technology that's ready for another round.",0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,JUST_IN,,https://www.nike.com/t/air-pegasus-89-g-nrg-golf-shoes-jgJjBq/FN6913-001,9b79c30d-4615-50af-bf3f-e20cd8e6096e,Light Iron Ore/Khaki/Monarch/Baroque Brown,140,140.0,False,False,True,True,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a026262c-b2cb-4f22-908a-6cbbd1830646/image.jpg"
142,1185162d-03e9-54f7-9264-4b5e28b79a6c1185162d-03e9-54f7-9264-4b5e28b79a6c,1185162d-03e9-54f7-9264-4b5e28b79a6c,4751dde7-20b8-43f0-97a3-53154d85d51a,53154d85d51a,1,Nike Air Zoom Victory Tour 3 NRG,Golf Shoes,golf,FOOTWEAR,USD,210,210.0,False,Light Iron Ore/Phantom/Khaki/Baroque Brown,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",There’s just something about the crack of an old-school wood club or the smell of a fresh pour after 18 holes. This special edition Victory Tour 3 has barrel-aged bourbon browns and smoked streaks of razor-sharp oranges that nod to Kentucky. A wood grain graphic on the Swoosh logo and a tree trunk-inspired outsole highlight a design rooted in tradition and timber. And you still get what makes this shoe so great: unreal energy return and spikes that are ready for another round.,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,JUST_IN,,https://www.nike.com/t/air-zoom-victory-tour-3-nrg-golf-shoes-CgQcKF/FV5286-001,1185162d-03e9-54f7-9264-4b5e28b79a6c,Light Iron Ore/Phantom/Khaki/Baroque Brown,210,210.0,False,False,True,True,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/0a6143db-f8b9-4785-98c6-bc5eb86958b0/image.jpg"
143,6885d890-c111-5706-80e5-aa35029e1e5a6885d890-c111-5706-80e5-aa35029e1e5a,6885d890-c111-5706-80e5-aa35029e1e5a,4c97c313-3239-4296-8005-f883c656407a,f883c656407a,1,Air Jordan 9 G NRG,Golf Shoes,golf,FOOTWEAR,USD,230,230.0,False,Hemp/Pecan/Sail/Earth,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Pay homage to the great history and heritage of the game in this special AJ9. Rustic, woodgrain prints with warm, vintage finishes nod to the sport’s old school long hitters that have that special smack off the tee, making for a happy life in any era. Metal accented eyelets, lace tips and backtabs speak to the iconic, cutting-edge clubs that continue to set trends and smash through performance barriers.",5.0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-jordan-9-g-nrg-golf-shoes-DCfLLJ/FN6929-200,6885d890-c111-5706-80e5-aa35029e1e5a,Hemp/Pecan/Sail/Earth,230,230.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5ef17a08-37d2-4b4e-a9d6-5bcd4d5703b0/image.jpg"
144,23a2cd19-c734-547b-8862-11b867165b3923a2cd19-c734-547b-8862-11b867165b39,23a2cd19-c734-547b-8862-11b867165b39,0ef40147-71e7-4bdb-ab5f-4c987af94850,4c987af94850,1,Air Jordan I High G,Men's Golf Shoes,golf,FOOTWEAR,USD,190,190.0,False,University Blue/White/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",,,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-jordan-i-high-g-mens-golf-shoes-ZgQdl6/DQ0660-400,23a2cd19-c734-547b-8862-11b867165b39,University Blue/White/Black,190,190.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0e6648ed-4722-4085-8fcb-882cc674454f/image.jpg"
145,23a2cd19-c734-547b-8862-11b867165b39ae9585dc-6c7f-54a4-8f91-10a395bc0d69,23a2cd19-c734-547b-8862-11b867165b39,0ef40147-71e7-4bdb-ab5f-4c987af94850,4c987af94850,2,Air Jordan I High G,Men's Golf Shoes,golf,FOOTWEAR,USD,190,190.0,False,University Blue/White/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",,,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-jordan-i-high-g-mens-golf-shoes-ZgQdl6/DQ0660-400,ae9585dc-6c7f-54a4-8f91-10a395bc0d69,Pollen/White/Black,190,130.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/211d4d31-22dc-4792-aafd-70a6d32a4fdf/image.jpg"
146,23a2cd19-c734-547b-8862-11b867165b39a6066f1c-1d6e-578f-bdc8-dbc762ec6f58,23a2cd19-c734-547b-8862-11b867165b39,0ef40147-71e7-4bdb-ab5f-4c987af94850,4c987af94850,3,Air Jordan I High G,Men's Golf Shoes,golf,FOOTWEAR,USD,190,190.0,False,University Blue/White/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",,,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-jordan-i-high-g-mens-golf-shoes-ZgQdl6/DQ0660-400,a6066f1c-1d6e-578f-bdc8-dbc762ec6f58,White/Pine Green,180,99.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/89572137-c50b-4cdf-806f-e1703aff4054/image.jpg"
147,23a2cd19-c734-547b-8862-11b867165b39bd11b19d-eac7-5399-b7df-f037546ad2d2,23a2cd19-c734-547b-8862-11b867165b39,0ef40147-71e7-4bdb-ab5f-4c987af94850,4c987af94850,4,Air Jordan I High G,Men's Golf Shoes,golf,FOOTWEAR,USD,190,190.0,False,University Blue/White/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",,,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-jordan-i-high-g-mens-golf-shoes-ZgQdl6/DQ0660-400,bd11b19d-eac7-5399-b7df-f037546ad2d2,White/Bordeaux/Metallic Silver,180,113.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b2abbb0a-f7a5-4e96-88a4-2306562b3fe0/image.jpg"
148,2a1dc8ce-cc53-5748-bf54-45ae295e2e5a2a1dc8ce-cc53-5748-bf54-45ae295e2e5a,2a1dc8ce-cc53-5748-bf54-45ae295e2e5a,32229e9c-ba8a-4414-9293-168cb876ab04,168cb876ab04,1,Air Jordan 9 G,Golf Shoes,golf,FOOTWEAR,USD,230,230.0,False,Black/Metallic Red Bronze/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","MJ’s baseball tenure brought about an incomparable buzz to the sports world. Every swing, shag and stolen base was scrutinized. In addition to the baseball fields of Birmingham, he created fascinating moments on the courts of Chicago and numerous golf courses around the world. This special AJ9 threads together all three sports and celebrates MJ’s minor league stint with pinstriped insoles, classic club colors and, of course, the iconic #45 decal on the heel.",0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,COMING_SOON,,https://www.nike.com/t/air-jordan-9-g-golf-shoes-4pFWgc/FN6930-001,2a1dc8ce-cc53-5748-bf54-45ae295e2e5a,Black/Metallic Red Bronze/White,230,230.0,False,False,False,True,False,COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0a1efd39-b04b-4e32-93c6-292797095240/image.jpg"
149,4d9464f5-b569-5f65-ae77-0433a1242b0e4d9464f5-b569-5f65-ae77-0433a1242b0e,4d9464f5-b569-5f65-ae77-0433a1242b0e,9e22a9bc-0e1f-408a-a054-4330028ea1f1,4330028ea1f1,1,Air Jordan 1 Low G,Golf Shoes,golf,FOOTWEAR,USD,150,150.0,False,Wolf Grey/White/Gum Medium Brown/Iron Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Feel unbeatable, from the tee box to the final putt. Inspired by one of the most iconic sneakers of all time, the Air Jordan 1 G is an instant classic on the course. With Air cushioning underfoot, a Wings logo on the heel and an integrated traction pattern to help you power through your swing, it delivers all the clubhouse cool of the original AJ1—plus everything you need to play 18 holes in comfort.",4.8,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/air-jordan-1-low-g-golf-shoes-ZR2b5R/DD9315-006,4d9464f5-b569-5f65-ae77-0433a1242b0e,Wolf Grey/White/Gum Medium Brown/Iron Grey,150,150.0,False,True,True,False,False,BEST_SELLER,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/26aaff2c-7b6c-4975-9f93-c7921aec63ee/image.jpg"
150,4d9464f5-b569-5f65-ae77-0433a1242b0eb7da8f9f-8e73-5da1-b186-df5601a96a85,4d9464f5-b569-5f65-ae77-0433a1242b0e,9e22a9bc-0e1f-408a-a054-4330028ea1f1,4330028ea1f1,2,Air Jordan 1 Low G,Golf Shoes,golf,FOOTWEAR,USD,150,150.0,False,Wolf Grey/White/Gum Medium Brown/Iron Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Feel unbeatable, from the tee box to the final putt. Inspired by one of the most iconic sneakers of all time, the Air Jordan 1 G is an instant classic on the course. With Air cushioning underfoot, a Wings logo on the heel and an integrated traction pattern to help you power through your swing, it delivers all the clubhouse cool of the original AJ1—plus everything you need to play 18 holes in comfort.",4.8,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/air-jordan-1-low-g-golf-shoes-ZR2b5R/DD9315-006,b7da8f9f-8e73-5da1-b186-df5601a96a85,Black/Gum Medium Brown/White/Anthracite,150,150.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cf8c754a-0717-4ffc-90ac-1f7e0ec0a49d/image.jpg"
151,4d9464f5-b569-5f65-ae77-0433a1242b0e738863a4-7891-5c8e-8d01-03a984c60677,4d9464f5-b569-5f65-ae77-0433a1242b0e,9e22a9bc-0e1f-408a-a054-4330028ea1f1,4330028ea1f1,3,Air Jordan 1 Low G,Golf Shoes,golf,FOOTWEAR,USD,150,150.0,False,Wolf Grey/White/Gum Medium Brown/Iron Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Feel unbeatable, from the tee box to the final putt. Inspired by one of the most iconic sneakers of all time, the Air Jordan 1 G is an instant classic on the course. With Air cushioning underfoot, a Wings logo on the heel and an integrated traction pattern to help you power through your swing, it delivers all the clubhouse cool of the original AJ1—plus everything you need to play 18 holes in comfort.",4.8,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/air-jordan-1-low-g-golf-shoes-ZR2b5R/DD9315-006,738863a4-7891-5c8e-8d01-03a984c60677,White/Varsity Red/Obsidian,150,150.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d084c3a4-cefe-42a1-bd83-3de4617916d3/image.jpg"
152,4d9464f5-b569-5f65-ae77-0433a1242b0ee0d12f16-4d8c-5be8-964a-4cb84c93fae2,4d9464f5-b569-5f65-ae77-0433a1242b0e,9e22a9bc-0e1f-408a-a054-4330028ea1f1,4330028ea1f1,4,Air Jordan 1 Low G,Golf Shoes,golf,FOOTWEAR,USD,150,150.0,False,Wolf Grey/White/Gum Medium Brown/Iron Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Feel unbeatable, from the tee box to the final putt. Inspired by one of the most iconic sneakers of all time, the Air Jordan 1 G is an instant classic on the course. With Air cushioning underfoot, a Wings logo on the heel and an integrated traction pattern to help you power through your swing, it delivers all the clubhouse cool of the original AJ1—plus everything you need to play 18 holes in comfort.",4.8,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/air-jordan-1-low-g-golf-shoes-ZR2b5R/DD9315-006,e0d12f16-4d8c-5be8-964a-4cb84c93fae2,White/Gum Medium Brown/Pure Platinum,150,150.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4dcd9f93-1594-48b7-9c5d-d4bebee011ed/image.jpg"
153,fcc39f0e-c91a-54d6-8b66-f463c1a94464fcc39f0e-c91a-54d6-8b66-f463c1a94464,fcc39f0e-c91a-54d6-8b66-f463c1a94464,1bc15a88-cb27-4359-b722-bcedd2e872bd,bcedd2e872bd,1,Jordan ADG 5,Golf Shoes,golf,FOOTWEAR,USD,195,195.0,False,White/Emerald Rise/Grape Ice,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The best find ways to improve. Hit the range for another bucket of balls. Push putts across the shaggy carpet or scoot something soft across the hardwood. The Jordan ADG 5 went back in the lab and came back better. Now there’s more room in the forefoot and better traction all over the outsole. Plus, we added super comfy Formula 23 foam, all with a fresh look.",1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/jordan-adg-5-golf-shoes-BPdcX2/FQ6642-100,fcc39f0e-c91a-54d6-8b66-f463c1a94464,White/Emerald Rise/Grape Ice,195,195.0,False,False,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/14169f27-7a3a-48e6-b64c-a316f417e9bf/image.jpg"
154,fcc39f0e-c91a-54d6-8b66-f463c1a94464eaf753d0-073f-5022-bde8-0997be47e616,fcc39f0e-c91a-54d6-8b66-f463c1a94464,1bc15a88-cb27-4359-b722-bcedd2e872bd,bcedd2e872bd,2,Jordan ADG 5,Golf Shoes,golf,FOOTWEAR,USD,195,195.0,False,White/Emerald Rise/Grape Ice,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The best find ways to improve. Hit the range for another bucket of balls. Push putts across the shaggy carpet or scoot something soft across the hardwood. The Jordan ADG 5 went back in the lab and came back better. Now there’s more room in the forefoot and better traction all over the outsole. Plus, we added super comfy Formula 23 foam, all with a fresh look.",1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/jordan-adg-5-golf-shoes-BPdcX2/FQ6642-100,eaf753d0-073f-5022-bde8-0997be47e616,Black/Metallic Silver/Blue Tint/Fire Red,195,195.0,False,False,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fa92ab81-e524-4cbe-8516-b201f3d79a3a/image.jpg"
155,fcc39f0e-c91a-54d6-8b66-f463c1a94464a517f52b-40c3-5e1f-a330-1133752e4bf0,fcc39f0e-c91a-54d6-8b66-f463c1a94464,1bc15a88-cb27-4359-b722-bcedd2e872bd,bcedd2e872bd,3,Jordan ADG 5,Golf Shoes,golf,FOOTWEAR,USD,195,195.0,False,White/Emerald Rise/Grape Ice,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The best find ways to improve. Hit the range for another bucket of balls. Push putts across the shaggy carpet or scoot something soft across the hardwood. The Jordan ADG 5 went back in the lab and came back better. Now there’s more room in the forefoot and better traction all over the outsole. Plus, we added super comfy Formula 23 foam, all with a fresh look.",1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/jordan-adg-5-golf-shoes-BPdcX2/FQ6642-100,a517f52b-40c3-5e1f-a330-1133752e4bf0,White/Metallic Silver/Blue Tint/Fire Red,195,195.0,False,False,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/233279e7-b294-4c42-9b7b-ceab84508f08/image.jpg"
156,56fddff2-f805-5bfd-beb3-429cca25dd2156fddff2-f805-5bfd-beb3-429cca25dd21,56fddff2-f805-5bfd-beb3-429cca25dd21,a54c98b7-6dfa-418b-8f24-120cbbf03234,120cbbf03234,1,Nike Air Zoom Infinity Tour NRG,Golf Shoes,golf,FOOTWEAR,USD,190,190.0,False,Summit White/Daybreak/White/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","As the seasons start to change and the links start to stir, prepare to stroll in true splendor. This special design is new luxe come to life, a look at the game through a different, lavish lens with iridescent and glossy finishes. Transform your game in an incredibly responsive, comfortable shoe with an Air Zoom unit and six integrated spikes.",4.9,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-zoom-infinity-tour-nrg-golf-shoes-gBPrzk/FN6844-100,56fddff2-f805-5bfd-beb3-429cca25dd21,Summit White/Daybreak/White/Black,190,190.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/2b6a5e85-f5f9-41aa-baac-e747204f142a/image.jpg"
